,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,shipping_days,arrival_status,estimated_days,arrival_days,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
57770,sao joaquim de bicas,MG,2018-02-04 19:34:05,2018-02-06 04:33:11,2018-02-06 22:42:45,2018-02-22 13:27:53,2018-03-06,5,,,2018-02-23 00:00:00,2018-02-23 22:49:27,2018-02-12 04:31:55,28.0,15.11,41.0,163.0,1.0,500.0,1,boleto,1,43.11,sao paulo,SP,musical_instruments,Electronics,18000.0,15,OnTime/Early,29,17,Slow,Neutral,Fast
69357,mairipora,SP,2017-10-18 06:31:22,2017-10-19 07:34:17,2017-10-20 20:53:49,2017-10-23 16:42:01,2017-11-16,5,,entrega antes do previsto ,2017-10-24 00:00:00,2017-10-27 23:57:35,2017-10-26 07:34:17,99.0,16.94,29.0,347.0,1.0,1600.0,1,boleto,1,115.94,canoas,RS,sports_leisure,Entertainment,7700.0,2,OnTime/Early,28,5,Slow,Very Fast,Very Fast
31537,ribeirao preto,SP,2018-03-19 16:54:42,2018-03-21 02:51:00,2018-03-22 20:12:55,2018-03-29 21:09:50,2018-04-06,5,,,2018-03-30 00:00:00,2018-04-02 02:10:57,2018-03-27 02:51:00,139.9,25.63,32.0,327.0,2.0,6200.0,1,boleto,1,165.53,monte siao,MG,furniture_living_room,Furniture,36190.0,7,OnTime/Early,17,10,Neutral,Fast,Very Fast
54473,salvador,BA,2017-08-22 09:49:06,2017-08-22 10:05:52,2017-08-23 21:42:08,2017-09-02 16:27:48,2017-09-22,5,,,2017-09-03 00:00:00,2017-09-05 12:33:27,2017-08-28 10:05:52,113.0,45.47,57.0,574.0,4.0,5950.0,1,credit_card,3,158.47,pinhais,PR,sports_leisure,Entertainment,48000.0,9,OnTime/Early,30,11,Slow,Fast,Fast
38135,rio de janeiro,RJ,2018-04-17 13:03:22,2018-04-17 13:15:11,2018-04-18 22:58:31,2018-04-28 00:06:48,2018-05-30,1,Entrega FRACIONADA,Esta é mais uma das mensagens que envio desde 27/04/18. Não recebi minha compra completa. Falta 1(um) cartucho. Justamente o MAIS CARO! O colorido. ,2018-04-29 00:00:00,2018-05-01 23:05:15,2018-04-23 13:15:11,74.9,4.45,33.0,256.0,1.0,180.0,1,credit_card,3,240.75,maringa,PR,computers_accessories,Electronics,2210.0,9,OnTime/Early,42,10,Very Slow,Fast,Fast
39959,caxias do sul,RS,2018-02-20 20:38:22,2018-02-20 21:20:21,2018-02-24 01:33:28,2018-03-19 12:32:56,2018-03-20,5,,,2018-03-10 00:00:00,2018-03-11 01:57:39,2018-02-26 20:50:40,99.89,15.45,43.0,893.0,1.0,150.0,1,credit_card,3,115.34,sao jose dos campos,SP,computers_accessories,Electronics,2772.0,23,OnTime/Early,27,26,Slow,Slow,Neutral
101734,cotia,SP,2018-06-22 14:31:06,2018-06-23 02:36:08,2018-06-25 14:17:00,2018-06-29 22:12:04,2018-07-16,5,,,2018-06-30 00:00:00,2018-07-03 01:43:21,2018-06-26 02:31:24,79.9,14.87,54.0,245.0,1.0,1383.0,1,boleto,1,94.77,ibitinga,SP,bed_bath_table,Furniture,20000.0,4,OnTime/Early,23,7,Neutral,Very Fast,Very Fast
754,sao paulo,SP,2018-08-06 20:07:38,2018-08-06 20:15:24,2018-08-15 12:28:00,2018-08-21 21:41:43,2018-08-15,2,Ruim,"Fiz a compra dia 06/08 /2018 não no dia 16/08, era pra ter cido do entregue dia 15/08 . Estou apressada pelo produto pois já estou prestes a dar a luz. Estou na espera.
",2018-08-17 00:00:00,2018-08-17 17:01:16,2018-08-13 20:15:24,129.99,11.93,56.0,1123.0,4.0,1533.0,1,credit_card,2,141.92,sao paulo,SP,baby,Fashion,16224.0,6,Late,8,15,Fast,Fast,Very Fast
67980,rio de janeiro,RJ,2017-10-10 22:17:59,2017-10-10 22:28:55,2017-10-11 22:29:32,2017-10-23 18:13:45,2017-10-30,1,,,2017-10-24 00:00:00,2017-10-24 15:21:58,2017-10-17 23:28:55,169.0,31.93,55.0,112.0,6.0,7900.0,1,credit_card,5,200.93,uberlandia,MG,construction_tools_construction,Industry & Construction,48000.0,11,OnTime/Early,19,12,Neutral,Fast,Fast
6867,novo hamburgo,RS,2018-07-20 20:19:59,2018-07-20 20:30:16,2018-07-23 14:58:00,2018-07-31 14:48:38,2018-08-08,5,,,2018-08-01 00:00:00,2018-08-04 12:45:17,2018-07-24 20:30:16,599.65,26.13,48.0,886.0,2.0,450.0,1,credit_card,8,625.78,teresopolis,RJ,health_beauty,Beauty & Health,6358.0,7,OnTime/Early,18,10,Neutral,Fast,Very Fast
12419,balneario camboriu,SC,2017-06-05 13:15:29,2017-06-06 06:35:17,2017-06-06 15:24:35,2017-06-27 11:03:24,2017-06-28,4,,"Não manda mais pelo correio o correio de Santa Catarina de Itajai e uma Bosta não entregam na residencia tem que ir buscar la....
",2017-06-28 00:00:00,2017-06-30 20:58:19,2017-06-12 06:35:17,105.99,21.23,44.0,586.0,4.0,2500.0,1,boleto,1,127.22,sao paulo,SP,garden_tools,Furniture,6776.0,20,OnTime/Early,22,21,Neutral,Neutral,Neutral
4512,sao paulo,SP,2017-11-01 17:47:09,2017-11-01 18:31:01,2017-11-06 20:09:20,2017-11-18 12:27:49,2017-11-22,1,,,2017-11-19 00:00:00,2017-11-19 16:34:35,2017-11-08 17:55:49,89.9,16.26,54.0,245.0,1.0,1383.0,1,credit_card,8,106.16,ibitinga,SP,bed_bath_table,Furniture,20000.0,11,OnTime/Early,20,16,Neutral,Neutral,Fast
32797,sao paulo,SP,2017-12-20 21:42:43,2017-12-20 21:50:39,2017-12-21 19:30:01,2017-12-22 23:22:40,2018-01-09,5,,,2017-12-23 00:00:00,2017-12-25 01:50:51,2017-12-27 21:50:39,29.0,8.72,55.0,757.0,4.0,325.0,1,credit_card,3,37.72,sao paulo,SP,housewares,Home & Garden,6000.0,1,OnTime/Early,19,2,Neutral,Very Fast,Very Fast
42608,porto seguro,BA,2017-11-14 01:16:59,2017-11-14 01:30:23,2017-11-16 17:56:42,2017-12-04 22:58:36,2017-12-12,1,,"QUERO DEVOLVER O PRODUTO PORQUE A LONA NÃO ENCAIXOU NA ESTEIRA. COLOQUEI O MODELO CERTO, MAS NÃO TENHO COMO SABER SE O QUE VEIO É O MESMO. A NOTA FISCAL NÃO ESPECIFICA NEM MARCA E NEM MODELO.",2017-12-05 00:00:00,2017-12-09 12:52:52,2017-11-21 01:30:23,89.9,23.5,33.0,221.0,2.0,2100.0,1,credit_card,2,113.4,pirituba,SP,sports_leisure,Entertainment,13500.0,18,OnTime/Early,27,20,Slow,Neutral,Neutral
105674,itaperuna,RJ,2017-12-30 09:41:20,2018-01-03 04:32:30,2018-01-10 10:46:23,2018-01-29 17:08:51,2018-02-02,5,,,2018-01-30 00:00:00,2018-01-31 10:55:50,2018-01-09 04:32:30,105.9,17.24,60.0,259.0,1.0,1550.0,1,boleto,1,246.29,ibitinga,SP,bed_bath_table,Furniture,4500.0,19,OnTime/Early,33,30,Slow,Slow,Neutral
57214,rio de janeiro,RJ,2018-03-26 23:13:08,2018-03-26 23:27:09,2018-03-27 18:58:33,2018-04-22 12:22:13,2018-04-26,1,,"Embora seja problema dos correios a empresa nao deveria dar um prazo de entrega, apenas se utilizasse transportadora própria. Comprei 4 unidades e só chegou 1",2018-04-23 00:00:00,2018-04-23 15:54:31,2018-04-01 23:27:09,80.0,18.14,48.0,525.0,1.0,1550.0,1,credit_card,2,392.56,santo andre,SP,furniture_decor,Furniture,27000.0,25,OnTime/Early,30,26,Slow,Slow,Slow
11418,curitiba,PR,2017-11-25 00:19:41,2017-11-25 03:11:51,2017-11-27 20:52:38,2017-12-05 22:48:02,2017-12-18,5,,,2017-12-06 00:00:00,2017-12-08 03:40:45,2017-11-30 03:11:51,149.0,17.29,40.0,231.0,1.0,367.0,1,credit_card,1,166.29,sao paulo,SP,toys,Entertainment,8602.0,8,OnTime/Early,22,10,Neutral,Fast,Fast
40566,sao bernardo do campo,SP,2018-03-26 21:47:14,2018-03-28 02:47:26,2018-03-28 18:51:31,2018-04-09 21:22:22,2018-04-06,4,,,2018-04-10 00:00:00,2018-04-11 02:29:32,2018-04-03 02:47:26,48.9,8.82,56.0,1245.0,5.0,350.0,1,boleto,1,57.72,salto,SP,housewares,Home & Garden,3344.0,12,Late,10,13,Fast,Fast,Fast
55358,sao paulo,SP,2018-04-05 09:38:23,2018-04-07 02:48:14,2018-04-07 17:25:49,2018-04-10 18:08:28,2018-04-19,5,,Obrigada! Ótimo procedimento!!,2018-04-11 00:00:00,2018-04-11 21:54:56,2018-04-12 02:48:14,53.0,8.64,47.0,1621.0,2.0,150.0,1,boleto,1,61.64,piracicaba,SP,pet_shop,Home & Garden,5120.0,3,OnTime/Early,13,5,Fast,Very Fast,Very Fast
2398,amparo,SP,2017-04-20 12:22:59,2017-04-20 13:06:13,2017-04-20 14:31:21,2017-05-02 17:45:05,2017-05-12,4,,,2017-05-03 00:00:00,2017-05-04 10:12:03,2017-04-27 13:06:13,118.9,15.0,59.0,320.0,1.0,850.0,1,voucher,1,133.9,belo horizonte,MG,luggage_accessories,Home & Garden,34320.0,12,OnTime/Early,21,12,Neutral,Fast,Fast
16640,santa barbara d'oeste,SP,2017-04-14 22:35:53,2017-04-14 22:45:18,2017-04-17 11:28:00,2017-05-10 21:06:12,2017-05-10,3,,,2017-05-11 00:00:00,2017-05-12 00:47:42,2017-04-19 22:45:18,169.9,22.66,60.0,1912.0,5.0,3000.0,1,credit_card,8,192.56,sao ludgero,SC,housewares,Home & Garden,13464.0,23,Late,25,25,Slow,Slow,Neutral
111608,sao paulo,SP,2018-05-11 07:08:35,2018-05-15 04:34:57,2018-05-16 10:55:00,2018-05-18 19:08:44,2018-05-23,5,Super satisfeito,,2018-05-19 00:00:00,2018-05-20 23:20:22,2018-05-21 04:31:02,24.9,7.39,49.0,295.0,1.0,150.0,1,boleto,1,64.58,sao paulo,SP,health_beauty,Beauty & Health,1360.0,2,OnTime/Early,11,7,Fast,Very Fast,Very Fast
77810,rio de janeiro,RJ,2017-09-11 19:54:38,2017-09-13 03:36:05,2017-09-21 15:59:22,2017-09-27 17:15:40,2017-09-28,5,,,2017-09-28 00:00:00,2017-09-29 15:39:48,2017-09-19 03:36:05,19.9,15.1,56.0,237.0,3.0,100.0,1,boleto,1,35.0,dracena,SP,consoles_games,Electronics,2304.0,6,OnTime/Early,16,15,Neutral,Fast,Very Fast
19642,cotia,SP,2018-02-27 20:54:42,2018-03-01 02:48:20,2018-03-01 20:42:43,2018-03-07 15:15:04,2018-03-20,5,,,2018-03-08 00:00:00,2018-03-10 23:18:36,2018-03-07 02:48:20,177.9,16.69,59.0,930.0,4.0,200.0,1,boleto,1,194.59,brasilia,DF,computers_accessories,Electronics,1408.0,5,OnTime/Early,20,7,Neutral,Very Fast,Very Fast
79062,salvador,BA,2018-03-04 19:39:01,2018-03-04 19:50:28,2018-03-06 20:49:00,2018-03-19 23:52:18,2018-04-03,4,,,2018-03-20 00:00:00,2018-03-23 10:29:38,2018-03-15 19:50:28,215.0,23.38,51.0,516.0,1.0,5200.0,1,credit_card,10,238.38,sao paulo,SP,cool_stuff,Fashion,25160.0,13,OnTime/Early,29,15,Slow,Fast,Fast
95447,rio de janeiro,RJ,2017-03-12 11:15:29,2017-03-12 11:15:29,2017-03-13 12:36:16,2017-03-16 16:12:15,2017-04-03,4,,Chegou bem antes do prazo de entrega. Muito bom gostei.,2017-03-18 00:00:00,2017-03-21 00:53:24,2017-03-16 11:15:29,59.9,20.5,49.0,489.0,2.0,16250.0,1,credit_card,2,160.8,santa barbara d´oeste,SP,luggage_accessories,Home & Garden,37206.0,3,OnTime/Early,21,4,Neutral,Very Fast,Very Fast
37802,cotriguacu,MT,2018-04-10 15:57:46,2018-04-10 16:11:33,2018-04-12 20:53:38,2018-05-03 16:14:42,2018-05-16,3,Bom,"Achei diferente do anunciado,mas tá valendo pelo custo benefício!",2018-05-04 00:00:00,2018-05-04 19:57:30,2018-04-16 16:11:33,87.67,34.69,41.0,1159.0,4.0,350.0,1,credit_card,4,122.36,sao goncalo,RJ,watches_gifts,Electronics,2464.0,20,OnTime/Early,35,23,Slow,Neutral,Neutral
104682,belford roxo,RJ,2017-06-12 12:26:02,2017-06-13 06:35:18,2017-06-19 13:57:55,2017-06-27 16:19:40,2017-07-05,5,,gostei ,2017-06-28 00:00:00,2017-07-03 12:26:35,2017-06-19 06:35:18,749.9,30.0,59.0,1620.0,2.0,6100.0,1,boleto,1,779.9,sao paulo,SP,computers_accessories,Electronics,50000.0,8,OnTime/Early,22,15,Neutral,Fast,Fast
92911,sao paulo,SP,2018-08-16 13:35:44,2018-08-16 13:45:11,2018-08-17 12:44:00,2018-08-20 19:16:51,2018-08-22,5,,,2018-08-21 00:00:00,2018-08-24 13:17:45,2018-08-21 13:45:11,95.9,11.69,46.0,602.0,1.0,2075.0,1,credit_card,1,107.59,salto,SP,housewares,Home & Garden,25662.0,3,OnTime/Early,5,4,Very Fast,Very Fast,Very Fast
6878,ibirama,SC,2017-06-26 11:36:23,2017-06-26 11:45:19,2017-06-29 15:36:10,2017-07-10 18:45:18,2017-08-01,5,,,2017-07-11 00:00:00,2017-07-12 11:01:47,2017-07-14 11:45:19,27.9,15.1,46.0,113.0,1.0,500.0,1,credit_card,2,43.0,ibitinga,SP,bed_bath_table,Furniture,4800.0,11,OnTime/Early,35,14,Slow,Fast,Fast
23528,saudades,SC,2018-01-26 15:45:51,2018-01-30 04:31:20,2018-02-06 19:04:32,2018-02-27 17:09:45,2018-03-02,1,,Foram recebidos três capas de travesseiros das quatro compradas.,2018-02-28 00:00:00,2018-02-28 23:17:24,2018-02-05 04:30:41,8.99,16.79,50.0,145.0,3.0,150.0,1,boleto,1,103.12,tres rios,RJ,bed_bath_table,Furniture,2964.0,20,OnTime/Early,34,32,Slow,Slow,Neutral
72215,aguai,SP,2017-10-18 12:26:29,2017-10-18 12:35:36,2017-10-18 20:23:25,2017-10-24 20:03:05,2017-11-09,5,,Recomendo ,2017-10-25 00:00:00,2017-10-27 15:20:21,2017-10-24 12:35:36,54.9,16.14,39.0,131.0,1.0,500.0,1,credit_card,6,142.08,belo horizonte,MG,luggage_accessories,Home & Garden,33120.0,5,OnTime/Early,21,6,Neutral,Very Fast,Very Fast
58253,sao paulo,SP,2017-11-25 08:38:03,2017-11-25 08:55:24,2017-11-27 18:17:04,2017-12-06 17:12:07,2017-12-18,5,,,2017-12-07 00:00:00,2017-12-08 10:29:24,2017-11-30 08:55:24,137.9,38.81,42.0,363.0,1.0,922.0,1,credit_card,1,353.42,itauna,MG,computers_accessories,Electronics,7650.0,8,OnTime/Early,22,11,Neutral,Fast,Fast
59077,paranagua,PR,2017-10-09 19:42:43,2017-10-10 23:09:18,2017-10-13 13:59:11,2017-10-23 19:23:48,2017-10-31,1,,"Gostei do produto, porém entregaram apenas 1 unidade, faltou uma unidade do produto, algo aconteceu durante na entrega",2017-10-24 00:00:00,2017-10-24 22:06:22,2017-10-18 00:09:13,59.9,17.67,57.0,366.0,2.0,1650.0,1,credit_card,4,155.14,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,10,OnTime/Early,21,13,Neutral,Fast,Fast
99115,santo anastacio,SP,2017-10-20 09:50:46,2017-10-20 10:05:55,2017-10-20 20:27:41,2017-10-27 17:37:59,2017-11-14,4,,Muito boa compra,2017-10-28 00:00:00,2017-10-30 10:36:24,2017-10-26 10:05:55,160.0,18.69,45.0,1312.0,1.0,700.0,1,credit_card,2,178.69,brasilia,DF,construction_tools_safety,Industry & Construction,7866.0,6,OnTime/Early,24,7,Neutral,Very Fast,Very Fast
10200,jacarei,SP,2018-07-30 13:55:11,2018-08-01 16:31:32,2018-07-31 14:07:00,2018-08-02 19:47:49,2018-08-09,4,,recebi a encomenda muito bem embalada e em perfeitas condições,2018-08-03 00:00:00,2018-08-04 02:32:11,2018-08-02 16:50:31,43.0,8.04,50.0,799.0,1.0,150.0,1,credit_card,2,153.12,praia grande,SP,sports_leisure,Entertainment,5832.0,2,OnTime/Early,9,3,Fast,Very Fast,Very Fast
38947,francisco beltrao,PR,2017-06-29 11:52:53,2017-06-30 13:30:23,2017-07-03 14:35:27,2017-07-07 22:23:39,2017-07-19,5,,,2017-07-08 00:00:00,2017-07-09 02:58:08,2017-07-06 13:30:23,439.0,25.87,58.0,1039.0,1.0,18000.0,1,credit_card,9,464.87,foz do iguacu,PR,sports_leisure,Entertainment,38024.0,4,OnTime/Early,19,8,Neutral,Fast,Very Fast
92369,caetanopolis,MG,2016-10-04 22:43:33,2016-10-06 15:44:56,2016-10-10 15:44:57,2016-10-13 15:44:57,2016-11-28,5,,,2016-10-19 00:00:00,2016-10-19 20:38:50,2016-10-10 15:44:57,19.9,14.52,62.0,445.0,2.0,300.0,1,credit_card,3,34.42,sao paulo,SP,furniture_decor,Furniture,3024.0,3,OnTime/Early,54,8,Very Slow,Fast,Very Fast
83420,ibirite,MG,2016-10-05 17:11:49,2016-10-06 15:54:57,2016-10-30 15:14:54,2016-10-31 21:41:43,2016-11-29,4,,,2016-11-01 00:00:00,2016-11-02 23:08:57,2016-10-21 16:23:04,128.9,21.01,49.0,485.0,1.0,7811.0,1,credit_card,2,149.91,tiete,SP,toys,Entertainment,57960.0,1,OnTime/Early,54,26,Very Slow,Slow,Very Fast
2555,santa maria,RS,2018-08-01 11:54:32,2018-08-02 05:30:46,2018-08-03 15:26:00,2018-08-08 19:21:28,2018-08-23,5,,,2018-08-09 00:00:00,2018-08-10 11:51:24,2018-08-13 05:23:55,299.0,20.14,54.0,227.0,2.0,3700.0,1,boleto,1,319.14,montenegro,RS,computers_accessories,Electronics,27588.0,5,OnTime/Early,21,7,Neutral,Very Fast,Very Fast
48157,cosmopolis,SP,2018-04-09 19:35:20,2018-04-09 19:50:58,2018-04-10 20:26:33,2018-04-20 19:40:43,2018-05-07,5,,,2018-04-21 00:00:00,2018-04-24 15:23:18,2018-04-13 19:50:58,135.0,51.45,30.0,754.0,4.0,700.0,1,credit_card,3,186.45,arraial d'ajuda (porto seguro),BA,sports_leisure,Entertainment,17500.0,9,OnTime/Early,27,11,Slow,Fast,Fast
33183,goncalves dias,MA,2017-11-25 15:08:42,2017-11-28 03:31:23,2017-11-29 21:37:53,2018-01-12 22:19:13,2017-12-26,5,,Porque o produto não chegou ainda.,2017-12-29 00:00:00,2017-12-29 12:16:39,2017-12-04 03:26:10,65.0,34.25,55.0,252.0,4.0,250.0,1,boleto,1,99.25,sao paulo,SP,computers_accessories,Electronics,1344.0,44,Late,30,48,Slow,Very Slow,Very Slow
76332,itapira,SP,2018-02-13 15:26:25,2018-02-14 15:20:34,2018-03-03 00:39:37,2018-03-07 18:48:52,2018-03-28,5,,"com relação a compra foi excelente, entrega foi rápido, o produto está sendo usado para ver o resultado",2018-03-08 00:00:00,2018-03-09 10:31:06,2018-03-20 14:20:34,298.0,13.59,55.0,2165.0,2.0,500.0,1,credit_card,4,311.59,jau,SP,sports_leisure,Entertainment,4913.0,4,OnTime/Early,42,22,Very Slow,Neutral,Very Fast
38926,vila velha,ES,2018-07-29 14:13:19,2018-07-29 14:31:45,2018-07-30 18:05:00,2018-08-06 18:03:03,2018-08-21,4,Muito bom,O relógio é ótimo e bonito,2018-08-07 00:00:00,2018-08-09 16:28:27,2018-08-01 14:25:12,504.0,19.72,41.0,359.0,4.0,450.0,1,credit_card,10,523.72,diadema,SP,watches_gifts,Electronics,10580.0,6,OnTime/Early,22,8,Neutral,Fast,Very Fast
90400,recife,PE,2018-08-01 19:43:06,2018-08-01 20:30:23,2018-08-07 16:59:00,2018-09-21 15:55:02,2018-08-23,1,o produto não chegou,"A data da entrega era dia 23/08, já estamos no dia 27/08 e não tenho nenhuma posição de porque o produto não foi entregue. Estou extremamente irritada e insatisfeita.",2018-08-25 00:00:00,2018-08-28 01:24:25,2018-08-07 20:30:23,24.0,19.08,47.0,127.0,1.0,150.0,1,credit_card,1,43.08,sao paulo,SP,stationery,Books & Stationery,1320.0,44,Late,21,50,Neutral,Very Slow,Very Slow
65094,lajeado,RS,2017-07-11 22:27:14,2017-07-12 00:25:14,2017-07-21 18:57:20,2017-07-31 17:26:45,2017-08-10,3,,,2017-08-01 00:00:00,2017-08-02 02:02:10,2017-07-24 00:25:14,209.99,66.28,47.0,1158.0,1.0,16800.0,1,credit_card,4,276.27,itaquaquecetuba,SP,office_furniture,Furniture,87696.0,9,OnTime/Early,29,19,Slow,Neutral,Fast
60138,sao carlos,SP,2018-07-08 15:32:55,2018-07-08 15:45:13,2018-07-10 15:03:00,2018-07-11 19:04:22,2018-07-26,1,Produto incorreto,"O produto comprado não foi o recebido,estarei entrando em ctt com o vendedor.",2018-07-12 00:00:00,2018-07-12 23:04:59,2018-07-17 15:45:13,79.0,14.71,49.0,1096.0,3.0,3050.0,1,credit_card,1,93.71,jau,SP,sports_leisure,Entertainment,8000.0,1,OnTime/Early,17,3,Neutral,Very Fast,Very Fast
80230,sao jose dos campos,SP,2018-05-12 13:17:58,2018-05-12 13:32:07,2018-05-14 13:56:00,2018-05-15 18:42:22,2018-05-24,2,Produto divergente ,"Comprei por um capacete no tamanho G, claramente especificado no anúncio. No entanto me enviaram o tamanho M, sem ao menos ser questionado se atenderia às minhas necessidades.",2018-05-16 00:00:00,2018-05-17 13:47:25,2018-05-17 13:30:28,189.99,9.09,55.0,266.0,1.0,900.0,1,credit_card,3,199.08,cotia,SP,auto,Electronics,11250.0,1,OnTime/Early,11,3,Fast,Very Fast,Very Fast
79501,nova iguacu,RJ,2018-01-16 01:39:47,2018-01-17 01:33:24,2018-01-17 16:33:53,2018-01-27 15:18:40,2018-02-07,4,,,2018-01-28 00:00:00,2018-01-29 17:10:05,2018-01-23 01:33:24,79.9,20.05,25.0,813.0,1.0,1836.0,1,credit_card,1,299.85,sao paulo,SP,electronics,Electronics,8784.0,9,OnTime/Early,21,11,Neutral,Fast,Fast
9119,anchieta,ES,2017-10-06 15:06:25,2017-10-06 15:14:27,2017-10-09 14:42:00,2017-10-17 17:13:26,2017-11-07,4,,,2017-10-18 00:00:00,2017-10-21 04:54:03,2017-10-13 15:14:27,92.0,65.45,59.0,271.0,3.0,20500.0,1,credit_card,3,157.45,rio de janeiro,RJ,luggage_accessories,Home & Garden,96000.0,8,OnTime/Early,31,11,Slow,Fast,Fast
5170,guarulhos,SP,2018-05-12 13:55:25,2018-05-12 14:12:12,2018-05-15 15:02:00,2018-05-16 13:28:33,2018-05-24,5,,,2018-05-17 00:00:00,2018-05-20 18:10:02,2018-05-17 14:12:12,35.0,8.88,41.0,789.0,1.0,950.0,1,credit_card,4,87.76,sao paulo,SP,furniture_decor,Furniture,14000.0,0,OnTime/Early,11,3,Fast,Very Fast,Very Fast
30445,sao paulo,SP,2017-02-01 17:45:08,2017-02-02 17:55:10,2017-02-24 12:02:10,2017-03-10 17:12:50,2017-03-24,5,,,2017-03-11 00:00:00,2017-03-15 00:50:55,2017-02-15 17:45:08,159.0,18.02,55.0,2027.0,3.0,6700.0,1,credit_card,4,177.02,sao paulo,SP,furniture_decor,Furniture,18000.0,14,OnTime/Early,50,36,Very Slow,Slow,Fast
72432,bombinhas,SC,2017-03-04 10:57:10,2017-03-04 11:10:15,2017-03-08 12:05:22,2017-03-22 13:58:36,2017-03-27,5,,,2017-03-23 00:00:00,2017-03-28 23:18:41,2017-03-09 11:10:15,39.99,14.52,48.0,649.0,2.0,200.0,1,credit_card,5,54.51,sao paulo,SP,telephony,Electronics,1520.0,14,OnTime/Early,22,18,Neutral,Neutral,Fast
206,sao jose dos campos,SP,2018-06-04 15:30:50,2018-06-04 15:52:08,2018-06-06 15:26:00,2018-06-07 21:34:00,2018-06-28,5,BOM,"Chegou muito antes do prazo que estipularam....adorei!!!
Material bom!",2018-06-08 00:00:00,2018-06-09 00:55:42,2018-06-12 15:52:08,69.99,8.29,21.0,608.0,1.0,850.0,1,credit_card,1,78.28,sao paulo,SP,cool_stuff,Fashion,19840.0,1,OnTime/Early,23,3,Neutral,Very Fast,Very Fast
34112,joao monlevade,MG,2018-03-24 07:27:11,2018-03-24 12:00:47,2018-03-27 20:12:40,2018-04-02 22:23:05,2018-04-13,4,,Precisa melhorar a embalagem.,2018-04-03 00:00:00,2018-04-03 22:43:29,2018-03-29 11:32:10,179.0,27.49,33.0,2188.0,2.0,7650.0,1,credit_card,1,206.49,ilicinea,MG,garden_tools,Furniture,8000.0,6,OnTime/Early,19,9,Neutral,Fast,Very Fast
62155,sorocaba,SP,2018-06-07 22:36:08,2018-06-07 22:56:02,2018-06-08 15:02:00,2018-06-11 18:31:56,2018-06-25,5,,,2018-06-12 00:00:00,2018-06-14 22:15:52,2018-06-17 22:56:02,25.99,7.39,55.0,303.0,1.0,250.0,1,debit_card,1,33.38,sao paulo,SP,housewares,Home & Garden,27000.0,3,OnTime/Early,17,3,Neutral,Very Fast,Very Fast
82735,rio de janeiro,RJ,2018-01-23 13:49:16,2018-01-23 13:59:32,2018-01-24 17:19:05,2018-02-03 12:36:53,2018-02-16,5,,,2018-02-04 00:00:00,2018-02-05 17:13:52,2018-01-29 13:59:32,249.9,69.21,29.0,266.0,3.0,5650.0,1,credit_card,9,319.11,cachoeirinha,RS,cool_stuff,Fashion,106580.0,9,OnTime/Early,23,10,Neutral,Fast,Fast
106315,rio de janeiro,RJ,2017-03-04 20:25:11,2017-03-04 20:32:22,2017-03-06 06:47:13,2017-03-15 15:57:55,2017-03-27,5,,,2017-03-16 00:00:00,2017-03-17 10:08:42,2017-03-09 20:32:22,43.9,17.09,41.0,717.0,4.0,1100.0,3,voucher,1,7.49,monte siao,MG,furniture_decor,Furniture,9504.0,9,OnTime/Early,22,10,Neutral,Fast,Fast
42657,santos,SP,2018-08-21 16:49:10,2018-08-23 02:55:19,2018-08-23 13:09:00,2018-08-24 19:24:50,2018-08-28,5,entrega,"Super rápido, muito bom",2018-08-25 00:00:00,2018-08-28 10:57:48,2018-08-27 02:55:19,32.0,8.97,57.0,529.0,4.0,575.0,1,boleto,1,40.97,sao paulo,SP,housewares,Home & Garden,3456.0,1,OnTime/Early,6,3,Very Fast,Very Fast,Very Fast
7994,mongagua,SP,2018-01-11 22:57:36,2018-01-11 23:10:23,2018-01-12 21:41:46,2018-01-30 17:28:51,2018-02-01,5,,,2018-01-31 00:00:00,2018-02-01 18:55:10,2018-01-17 23:10:23,70.0,12.83,54.0,508.0,1.0,850.0,1,credit_card,1,82.83,ibitinga,SP,bed_bath_table,Furniture,20250.0,17,OnTime/Early,20,18,Neutral,Neutral,Neutral
43361,sao paulo,SP,2017-10-17 22:41:15,2017-10-18 13:26:56,2017-10-27 20:33:26,2017-10-31 17:38:43,2017-11-09,4,,,2017-11-01 00:00:00,2017-11-06 23:43:23,2017-10-30 13:26:56,112.89,12.24,42.0,2951.0,2.0,150.0,1,boleto,1,125.13,sao carlos,SP,sports_leisure,Entertainment,1408.0,3,OnTime/Early,22,13,Neutral,Fast,Very Fast
